id	fermentation_0_replicate_1.bam	fermentation_0_replicate_2.bam	fermentation_30_replicate_1.bam	fermentation_30_replicate_2.bam
gene-YDR541C	26.9681943349508	35.9341805014092	120.810166693302	178.362443165206
gene-YDR542W	2.02261457512131	1.60899315677952	0	0
gene-YDR545W	0.674204858373771	0	0	0
gene-YEL077C	49.8911595196591	46.1244704943462	25.433719303853	18.0077466657179
gene-YEL076C-A	0	0	0	0.857511745986566
gene-YEL076C	1.34840971674754	1.07266210451968	0	0
gene-YEL075C	0	0	0	0
gene-YEL073C	432.165314217587	269.238188234439	57.2258684336693	39.445540315382
gene-YEL072W	47.194340086164	19.8442489336141	114.451736867339	96.898827296482
gene-YEL071W	989.732732092696	348.078852916636	813.879017723297	1124.19789898839
gene-YEL070W	38.429676927305	22.5259041949132	3.17921491298163	0.857511745986566
gene-YEL069C	13.4840971674754	9.11762788841727	6.35842982596326	4.28755872993283
gene-YEL068C	121.356874507279	87.4219615183538	6.35842982596326	19.722770157691
gene-YEL067C	52.5879789531541	33.25252524011	6.35842982596326	2.5725352379597
gene-YEL066W	163.831780584826	342.179211341777	9.53764473894488	14.5776996817716
gene-YEL065W	1595.16869491234	1156.32974867221	222.545043908714	89.1812215826029
gene-YEL064C	63.3752566871345	70.2593678460389	9.53764473894488	27.4403758715701
gene-YEL063C	404.522915024263	712.247637401067	1090.4707151527	1008.4338132802
gene-YEL062W	101.804933614439	90.103616779653	136.70624125821	106.331456502334
gene-YEL061C	78.2077635713575	112.093189922306	47.6882236947244	78.8910806307641
gene-YEL060C	20470.8821148028	8088.40859913064	1249.43146080178	592.540616476717
gene-YEL059C-A	81.5787878632263	57.3874225918028	12.7168596519265	12.0051644438119
gene-YEL058W	213.722940104485	246.175952987266	133.527026345228	158.639673007515
gene-YEL057C	42.4749060775476	17.6989247245747	22.2545043908714	18.8652584117045
gene-YEL056W	164.5059854432	224.722710896873	92.1972324764672	159.497184753501
gene-YEL055C	159.11234657621	241.348973516928	880.642530895911	755.467848214165
gene-snR80	0.674204858373771	0	3.17921491298163	5.1450704759194
gene-YEL054C	611.50380654501	1362.28087273999	7045.14024716729	7501.51275389048
gene-YEL053C	49.8911595196591	62.2144020621414	406.939508861648	433.043431723216
gene-YEL052W	260.917280190649	475.189312302218	203.469754430824	268.401176493795
gene-YEL051W	656.675532056053	920.344085677884	1239.89381606283	1351.43851167483
gene-YEL050C	100.456523897692	201.6604756497	292.48777199431	318.994369507003
gene-snR67	1.34840971674754	2.6816552612992	0	0.857511745986566
gene-snR53	1.34840971674754	0	0	2.5725352379597
gene-tG(GCC)E	0.674204858373771	1.07266210451968	0	0.857511745986566
gene-YEL049W	48.5427498029115	13.9446073587558	0	9.43262920585223
gene-YEL048C	20.2261457512131	30.5708699788108	155.7815307361	156.924649515542
gene-YEL047C	104.501753047935	242.957966673707	174.85682021399	164.642255229421
gene-YEL046C	470.594991144892	647.351580077626	2212.73357943521	1903.67607609018
gene-YEL044W	476.662834870256	419.947213919454	356.072070253942	394.45540315382
gene-YEL043W	533.296042973653	389.912674992903	696.248065942977	549.665029177389
gene-YEL042W	285.862859950479	517.559465430745	944.226829155544	865.229351700445
gene-YEL041W	132.818357099633	101.36656887711	28.6129342168347	27.4403758715701
gene-YEL040W	105.850162764682	267.0928640254	228.903473734677	624.26855107822
gene-YEL039C	544.083320707633	211.850765642637	101.734877215412	87.4661980906298
gene-YEL038W	223.836012980092	140.518735692078	165.319175475045	173.217372689286
gene-YEL037C	1175.81327300386	939.652003559238	1446.54278540664	1357.44109389673
gene-YEL036C	145.628249408735	88.4946236228735	1799.4356407476	1698.73076879939
gene-YEL035C	76.8593538546099	22.5259041949132	3.17921491298163	4.28755872993283
gene-YEL034W	7369.73330688369	6360.88627980169	10946.0369453957	13824.8043687954
gene-YEL033W	1090.18925599039	1137.55816184312	1278.04439501861	1785.33945514403
gene-tS(AGA)E	0.674204858373771	0	0	0
gene-YEL032W	165.854395159948	279.964809279636	642.201412422289	461.341319340773
gene-YEL031W	279.795016225115	389.912674992903	476.882236947244	517.079582829899
gene-YEL030W	173.944853460433	105.657217295188	54.0466535206877	48.0206577752477
gene-YEL029C	34.3844477770623	53.0967741737241	448.26930273041	392.740379661847
gene-YEL028W	35.0586526354361	16.0899315677952	34.9713640427979	38.5880285693955
gene-tM(CAU)E	0	0	0	1.71502349197313
gene-YEL027W	1689.55737508467	1703.92375302951	3598.8712814952	4080.04088740408
gene-YEL026W	84.2756072967214	108.338872556488	3811.87868066497	4149.49933882899
gene-YEL025C	95.7370898890755	108.875203608747	28.6129342168347	41.1605638073552
gene-YEL024W	3412.82499308803	3414.28347868614	565.90025451073	551.380052669362
gene-YEL023C	82.2529927216001	65.9687194279602	120.810166693302	80.6061041227372
gene-YEL022W	80.9045830048525	117.456500444905	295.666986907291	334.429580934761
gene-YEL021W	134.840971674754	290.155099272573	1821.69014513847	1474.06269135091
gene-YEL020W-A	75.5109441378624	234.37666983755	419.656368513575	514.50704759194
gene-RPR1	29.6650137684459	59.5327468008422	19.0752894778898	15.4352114277582
gene-YEL020C	124.727898799148	282.110133488675	184.394464952934	276.976293953661
gene-YEL019C	45.1717255110427	75.0863473163775	152.602315823118	151.779579039622
gene-YEL018W	28.9908089100722	56.3147604872831	289.308557081328	267.543664747809
gene-YEL017C-A	199.564638078636	331.988921348841	874.284101069948	915.822544713653
gene-YEL017W	192.822589494899	218.823069322014	139.885456171192	198.942725068883
gene-YEL016C	75.5109441378624	66.5050504802201	270.233267603438	257.25352379597
gene-YEL015W	538.015476982269	557.247963297973	743.936289637701	675.719255837414
gene-YEL014C	12.1356874507279	15.0172694632755	38.1505789557795	42.8755872993283
gene-YEL013W	410.590758749627	328.770935035281	187.573679865916	285.551411413527
gene-tQ(UUG)E2	2.02261457512131	0.536331052259839	0	0.857511745986566
gene-YEL012W	4274.45880208971	1483.49169055072	263.874837777475	140.631926341797
gene-YEL011W	7288.15451902047	5120.88888697695	349.713640427979	232.385683162359
gene-tK(CUU)E1	0	0	0	0
gene-YEL009C-A	9.4388680172328	4.29064841807871	0	2.5725352379597
gene-tR(UCU)E	0	0	0	0
gene-YEL009C	10631.536411696	10069.0791751262	6689.06817691335	6886.67683201811
gene-YEL008W	25.6197846182033	5.89964157485823	6.35842982596326	8.57511745986566
gene-YEL007W	287.8854745256	319.116976094604	219.365828995732	196.370189830924
gene-YEL006W	502.956824346833	322.334962408163	422.835583426557	312.991787285097
gene-YEL005C	757.132055953745	326.089279773982	95.3764473894488	88.3237098366163
gene-YEL004W	59.3300275368919	56.851091539543	82.6595877375223	101.186386026415
gene-YEL003W	32.361833201941	80.9859888912357	241.620333386604	328.426998712855
gene-YEL002C	873.095291594034	946.087976186357	410.11872377463	470.773948546625
gene-YEL001C	86.9724267302165	173.771260932188	340.175995689034	398.742961883753
gene-YER001W	128.098923091017	240.812642464668	60.4050833466509	32.5854463474895
gene-YER002W	1640.34042042339	483.234278086115	2031.51832939526	1849.65283609302
gene-YER003C	242.039544156184	1213.71717126402	123.989381606284	166.357278721394
gene-YER004W	1967.32977673466	1282.90387700554	184.394464952934	228.098124432427
gene-YER005W	146.302454267108	139.446073587558	530.928890467932	416.750708549471
gene-YER006W	600.71652881103	552.420983827634	3109.27218489603	2807.49345636002
gene-YER007W	122.705284224026	109.947865713267	181.215250039953	183.507513641125
gene-YER007C-A	303.392186268197	393.130661306462	820.23744754926	722.024890120689
gene-snR14	14.1583020258492	6.43597262711807	3.17921491298163	7.7176057138791
gene-YER008C	291.256498817469	301.954382422289	273.41248251642	263.256106017876
gene-YER009W	597.345504519161	928.925382514042	1100.00835989164	1127.62794597233
gene-YER010C	1075.35674910617	508.441837542328	238.441118473622	234.958218400319
gene-YER011W	4.04522915024263	4.82697947033855	6.35842982596326	2.5725352379597
gene-tE(UUC)E1	2.02261457512131	0.536331052259839	0	1.71502349197313
gene-YER012W	900.063485928985	1057.10850400414	254.33719303853	356.724886330412
gene-YER013W	225.858627555213	253.684587718904	305.204631646236	304.416669825231
gene-YER014W	170.573829168564	161.435646730212	60.4050833466509	66.8859161869522
gene-YER014C-A	0	0	0	0
gene-YER015W	4170.63125390015	1626.69208150409	254.33719303853	87.4661980906298
gene-YER016W	20.2261457512131	63.8233952189209	73.1219429985775	84.0361511066835
gene-YER017C	534.6444526904	454.272401264084	648.559842248252	670.574185361495
gene-YER018C	146.976659125482	240.812642464668	69.9427280855958	112.33403872424
gene-YER019W	104.501753047935	92.2489409886924	149.423100910137	198.085213322897
gene-YER019C-A	873.095291594034	763.199087365751	743.936289637701	734.030054564501
gene-YER020W	3778.91823118499	2350.73900205488	578.617114162656	445.906107913014
gene-YER021W	3372.3727015856	2713.29879338253	445.090087817428	585.680522508825
gene-YER022W	152.370297992472	187.179537238684	222.545043908714	185.222537133098
gene-YER023W	1076.03095396454	1570.37732101681	289.308557081328	418.465732041444
gene-YER024W	7250.39904695154	1634.20071623573	381.505789557795	154.352114277582
gene-YER025W	1059.85003736357	880.119256758396	1917.06659252792	1603.54696499488
gene-tH(GUG)E1	0.674204858373771	3.21798631355904	6.35842982596326	3.43004698394627
gene-YER026C	2458.82511848914	3774.16161475249	251.157978125549	346.434745378573
gene-YER027C	246.7589781648	329.843597139801	228.903473734677	288.981458397473
gene-YER028C	69.4431004124984	46.660801546606	413.297938687612	443.333572675055
gene-YER029C	316.202078577299	225.795373001392	486.419881686189	472.488972038598
gene-YER030W	1022.09456529464	768.56239788835	298.846201820273	292.411505381419
gene-YER031C	309.460029993561	385.085695522565	534.108105380914	626.84108631618
gene-YER032W	57.9816178201443	74.5500162641177	69.9427280855958	64.3133809489925
gene-YER033C	301.369571693076	246.175952987266	123.989381606284	104.616433010361
gene-YER034W	19.5519408928394	32.1798631355904	174.85682021399	210.090377766709
gene-YER035W	1902.60611033078	1037.26425507053	836.133522114168	800.058459005466
gene-YER036C	1151.5418981024	1386.41577009168	7906.70748858531	6601.12542060459
gene-YER037W	522.508765239673	577.092212231587	203.469754430824	252.10845332005
gene-YER038C	144.954044550361	107.266210451968	184.394464952934	157.782161261528
gene-YER038W-A	9.4388680172328	1.60899315677952	0	2.5725352379597
gene-YER039C	227.881242130335	92.2489409886924	44.5090087817428	42.8755872993283
gene-YER039C-A	140.234610541744	59.5327468008422	44.5090087817428	36.8730050774223
gene-YER040W	91.0176558804591	115.311176235865	206.648969343806	181.792490149152
gene-YER041W	113.940621065167	74.0136852118578	209.828184256787	162.927231737448
gene-YER042W	228.555446988708	159.290322521172	98.5556623024305	90.896245074576
gene-YER043C	1326.83516127958	4971.25252339645	3411.29760162929	3009.86622841285
gene-YER044C	678.250087524014	746.036493693436	82.6595877375223	115.764085708186
gene-YER044C-A	6.06784372536394	4.29064841807871	12.7168596519265	10.2901409518388
gene-YER045C	167.877009735069	119.601824653944	251.157978125549	236.673241892292
gene-YER046W	151.696093134099	102.439230981629	41.3297938687612	32.5854463474895
gene-YER047C	293.953318250964	196.297165127101	330.638350950089	206.660330782762
gene-YER048C	711.960330442702	730.482893177901	276.591697429402	318.136857761016
gene-tQ(UUG)E1	0.674204858373771	0.536331052259839	0	0
gene-YER048W-A	225.858627555213	247.784946144046	254.33719303853	242.675824114198
gene-YER049W	52.5879789531541	90.6399478319128	2810.42598307576	2527.08711542241
gene-YER050C	287.8854745256	449.981752846005	225.724258821696	246.963382844131
gene-YER051W	279.120811366741	200.58781354518	238.441118473622	196.370189830924
gene-YER052C	43.1491109359214	224.722710896873	871.104886156966	711.73474916885
gene-YER053C	900.063485928985	736.382534752759	82.6595877375223	83.1786393606969
gene-YER053C-A	3122.24269912893	1785.98240402526	426.014798339538	782.908224085735
gene-YER054C	590.603455935424	138.373411483039	66.7635131726142	52.3082165051805
gene-YER055C	229.903856705456	57.3874225918028	2374.87353999728	2063.17326084368
gene-YER056C	431.491109359214	408.147930769738	9219.72324764672	6753.7625113902
gene-YER056C-A	290.582293959095	709.029651087508	4021.70686492176	4716.31460292611
gene-YER057C	955.348284315634	865.638318347381	610.409263292473	615.693433618355
gene-YER058W	115.963235640289	34.3251873446297	19.0752894778898	18.8652584117045
gene-YER059W	207.655096379122	201.6604756497	123.989381606284	132.056808881931
gene-YER060W	80.9045830048525	43.442815233047	82.6595877375223	59.1683104730731
gene-YER060W-A	80.2303781464788	50.9514499646847	381.505789557795	221.238030464534
gene-YER061C	329.686175744774	263.874877711841	219.365828995732	114.9065739622
gene-YER062C	117.311645357036	161.435646730212	32224.5223579818	34416.2339251708
gene-YER063W	544.757525566007	709.565982139767	1080.93307041375	1315.42301834339
gene-YER064C	201.587252653758	211.314434590377	664.45591681316	475.919019022544
gene-YER065C	2357.69438973308	10206.3799245047	213.007399169769	426.183337755323
gene-tS(UGA)E	3.37102429186886	2.6816552612992	3.17921491298163	3.43004698394627
gene-YER066W	84.2756072967214	89.5672857273932	44.5090087817428	30.0129111095298
gene-YER067W	3170.78544893185	9659.85858225197	149.423100910137	361.012445060344
gene-YER068W	420.703831625233	288.009775063534	489.599096599171	418.465732041444
gene-YER069W	184.05792633604	347.542521864376	600.871618553528	487.924183466356
gene-YER070W	16.8551214593443	139.446073587558	15.8960745649081	60.0258222190596
gene-YER071C	128.77312794939	117.456500444905	155.7815307361	140.631926341797
gene-YER072W	551.499574149745	687.040077944854	842.491951940131	892.669727572016
gene-YER073W	13.4840971674754	33.7888562923699	2343.08139086746	1111.33522279859
gene-YER074W	732.860681052289	1308.11143646175	7076.9323962971	7988.57942561085
gene-YER074W-A	401.151890732394	294.982078742912	378.326574644814	386.737797439941
gene-YER075C	76.1851489962361	48.2697947033855	734.398644898756	630.271133300126
gene-tA(UGC)E	0	0	3.17921491298163	1.71502349197313
gene-YER076C	49.2169546612853	56.3147604872831	50.867438607706	45.448122537288
gene-YER077C	68.0946906957509	60.069077853102	267.054052690457	187.795072371058
gene-YER078C	88.320836446964	174.307591984448	63.5842982596326	84.0361511066835
gene-YER078W-A	2.69681943349508	2.6816552612992	0	5.1450704759194
gene-YER079W	1872.26689170396	1903.43890447017	311.5630614722	276.976293953661
gene-YER080W	1424.59486574378	1326.34669223858	317.921491298163	301.844134587271
gene-SRG1	726.792837326925	443.009449166627	50.867438607706	36.8730050774223
gene-YER081W	655.327122339306	151.781687789535	4059.85744387754	1398.60165770409
gene-YER082C	210.351915812617	189.324861447723	1503.76865384031	1233.10189072868
gene-YER083C	353.95755064623	182.888888820605	400.581079035685	280.406340937607
gene-YER084W	833.991409808355	64.8960573234406	41.3297938687612	6.86009396789253
gene-YER085C	6.06784372536394	1.07266210451968	0	4.28755872993283
gene-YER086W	196.193613786767	205.414793015518	1971.11324604861	1480.06527357281
gene-YER087W	111.918006490046	236.521994046589	22.2545043908714	57.4532869810999
gene-YER087C-B	155.067117425967	328.770935035281	375.147359731832	386.737797439941
gene-YER088C	943.212596864906	1085.53404977391	960.122903720452	721.167378374702
gene-YER089C	118.660055073784	185.034213029645	152.602315823118	237.530753638279
gene-YER090W	274.401377358125	551.884652775375	499.136741338116	614.835921872368
gene-YER091C	834.665614666729	1110.20527817787	3598.8712814952	1535.80353706194
gene-YER092W	303.392186268197	189.861192499983	302.025416733255	256.396012049983
gene-YER093C	199.564638078636	154.463343050834	203.469754430824	188.652584117045
gene-YER093C-A	58.6558226785181	102.439230981629	54.0466535206877	46.3056342832746
gene-YER094C	1067.26629080568	945.551645134097	200.290539517843	355.867374584425
gene-YER095W	858.936989568184	1165.44737656063	750.294719463664	614.835921872368
gene-YER096W	524.531379814794	180.207233559306	251.157978125549	162.927231737448
gene-tE(UUC)E2	0	0	0	0
gene-YER098W	297.324342542833	263.874877711841	146.243885997155	156.067137769555
gene-YER099C	623.639493995738	371.141088163809	673.993561552105	768.330524403963
gene-YER100W	442.278387093194	366.31410869347	639.022197509307	733.172542818514
gene-YER101C	788.145479438939	375.968067634147	222.545043908714	187.795072371058
gene-YER102W	354.631755504604	820.050178905294	3881.82140875057	4117.77140422749
gene-YER103W	1131.98995720956	15937.0772179011	324.279921124126	999.858695820336
gene-YER104W	120.008464790531	87.9582925706136	47.6882236947244	31.727934601503
gene-YER105C	563.635261600473	569.047246447689	419.656368513575	397.02793839178
gene-YER106W	2.02261457512131	2.6816552612992	3.17921491298163	5.1450704759194
gene-YER107C	57.3074129617706	86.885630466094	254.33719303853	311.276763793124
gene-YER110C	214.397144962859	242.957966673707	2200.01671978329	1798.20213133383
gene-YER111C	37.7554720689312	77.2316715254169	12.7168596519265	19.722770157691
gene-YER112W	580.490383059817	309.999348206187	282.950127255365	335.287092680747
gene-YER113C	33.7102429186886	43.9791462853068	378.326574644814	415.893196803485
gene-YER114C	374.183696397443	228.477028262692	906.076250199764	804.346017735399
gene-YER115C	235.297495572446	98.1485825635506	127.168596519265	144.91948507173
gene-YER116C	516.440921514309	196.297165127101	279.770912342383	265.828641255836
gene-YER117W	922.312246255319	1555.36005155353	6841.67049273646	8100.91346433509
gene-YER118C	50.5653643780328	82.5949820480153	232.082688647659	245.248359352158
gene-YER119C	540.038091557391	290.155099272573	136.70624125821	107.188968248321
gene-YER120W	635.100976588092	930.534375670821	1154.05501341233	1403.74672818001
gene-YER121W	546.780140141128	200.58781354518	25.433719303853	14.5776996817716
gene-YER122C	641.168820313456	746.572824745696	1710.41762318412	1837.64767164921
gene-YER123W	146.976659125482	163.044639886991	556.362609771785	403.030520613686
gene-YER124C	422.052241341981	466.60801546606	155.7815307361	126.054226660025
gene-YER125W	1011.30728756066	775.534701567728	845.671166853113	705.732166946944
gene-YER126C	227.207037271961	245.639621935006	3379.50545249947	3069.03453888592
gene-YER127W	20.2261457512131	25.2075594562124	1440.18435558068	1437.18968627348
gene-YER128W	71.4657149876197	66.5050504802201	146.243885997155	230.670659670386
gene-YER129W	486.101702887489	150.709025685015	645.380627335271	662.856579647616
gene-YER130C	104.501753047935	102.439230981629	718.502570333848	639.703762505978
gene-YER131W	208.329301237495	995.430432994262	6348.89218122431	6788.06298122966
gene-snR4	72.8141247043673	124.428804124283	54.0466535206877	63.4558692030059
gene-YER132C	64.723666403882	71.3320299505586	441.910872904446	383.307750455995
gene-snR52	1.34840971674754	0.536331052259839	0	0.857511745986566
gene-YER133W	2845.14450233731	2049.85728173711	1716.77605301008	1565.81644817147
gene-tH(GUG)E2	0	0	0	0.857511745986566
gene-tK(CUU)E2	0.674204858373771	0.536331052259839	0	0
gene-YER134C	148.32506884223	253.148256666644	155.7815307361	147.492020309689
gene-YER135C	16.1809166009705	9.11762788841727	12.7168596519265	7.7176057138791
gene-tV(AAC)E1	0	0	0	0
gene-YER136W	1164.3517904115	828.631475741452	273.41248251642	433.043431723216
gene-YER137C	43.8233157942951	38.6158357627084	244.799548299585	191.225119355004
gene-SCR1	32.361833201941	40.7611599717478	38.1505789557795	59.1683104730731
gene-tI(AAU)E1	0	0	0	0
gene-YER138C	0	0	0	0
gene-YER137C-A	0	0	0	0
gene-YER138W-A	0	0	0	0
gene-YER139C	157.763936859462	150.172694632755	47.6882236947244	78.0335688847775
gene-YER140W	87.6466315885903	78.3043336299365	222.545043908714	195.512678084937
gene-YER141W	1307.95742524512	1170.81068708323	505.495171164079	523.939676797792
gene-YER142C	811.068444623647	460.172042838942	73.1219429985775	54.0232399971537
gene-YER143W	792.190708589181	969.686542485789	63.5842982596326	87.4661980906298
gene-YER144C	725.444427610178	264.947539816361	213.007399169769	235.815730146306
gene-YER145C	351.934936071109	306.781361892628	5846.57622497321	3124.77280237505
gene-YER145C-A	2.02261457512131	4.82697947033855	34.9713640427979	32.5854463474895
gene-YER146W	4.7194340086164	6.43597262711807	41.3297938687612	24.0103288876239
gene-YER147C	148.32506884223	138.373411483039	178.036035126971	202.37277205283
gene-YER148W	476.662834870256	409.220592874257	1920.2458074409	1662.71527546795
gene-YER149C	28.3166040516984	39.6884978672281	171.677605301008	175.789907927246
gene-YER150W	6568.77793513565	9368.09448982261	766.190794028572	997.286160582377
gene-tV(AAC)E2	2.02261457512131	0	6.35842982596326	0
gene-YER151C	262.939894765771	396.884978672281	944.226829155544	685.151885043266
gene-YER152C	266.31091905764	336.279569766919	57.2258684336693	49.7356812672208
gene-YER153C	49.2169546612853	24.6712284039526	6.35842982596326	6.00258222190596
gene-YER154W	132.818357099633	262.802215607321	282.950127255365	264.113617763862
gene-YER155C	442.278387093194	475.725643354477	254.33719303853	263.256106017876
gene-YER156C	116.637440498662	160.899315677952	1109.54600463059	1175.64860374758
gene-YER157W	63.3752566871345	175.380254088967	114.451736867339	186.080048879085
gene-tE(UUC)E3	0	0	0	0
gene-YER158C	361.373804088341	850.084717831845	171.677605301008	142.34694983377
gene-YER159C	938.493162856289	689.721733206153	683.53120629105	562.527705367187
gene-tR(ACG)E	0	0	3.17921491298163	0
gene-YER160C	0	0	0	0
gene-YER159C-A	0	0	0	0
gene-YER161C	531.273428398532	488.061257556454	378.326574644814	330.142022204828
gene-YER162C	910.176558804591	492.888237026792	193.932109691879	161.212208245474
gene-YER163C	115.963235640289	315.898989781045	171.677605301008	180.077466657179
gene-YER164W	340.473453478754	347.542521864376	680.351991378068	481.064089498464
gene-YER165W	3869.93588706545	3099.99348206187	4635.29534312721	4067.17821121428
gene-YER166W	415.310192758243	411.365917083297	314.742276385181	282.12136442958
gene-YER167W	285.188655092105	170.016943566369	445.090087817428	386.737797439941
gene-YER168C	148.999273700603	163.580970939251	699.427280855958	607.118316158489
gene-YER169W	656.001327197679	194.151840918062	2130.07399169769	1698.73076879939
gene-YER170W	45.1717255110427	168.944281461849	12.7168596519265	24.8678406336104
gene-YER171W	131.469947382885	102.975562033889	473.703022034263	559.097658383241
gene-YER172C	494.866366046348	401.71195814262	540.466535206877	448.478643150974
gene-YER173W	189.45156520303	101.36656887711	120.810166693302	134.629344119891
gene-YER174C	152.370297992472	102.439230981629	136.70624125821	133.771832373904
gene-YER175C	366.093238096958	360.414467118612	130.347811432247	149.207043801663
gene-YER175W-A	2.02261457512131	3.75431736581888	19.0752894778898	6.86009396789253
gene-YER176W	181.361106902544	251.002932457605	435.552443078483	396.170426645794
gene-YER177W	1834.51141963503	2758.35060177235	918.793109851691	1013.57888375612
gene-YER178W	5456.33991881893	3547.29357964658	578.617114162656	758.040383452125
gene-YER179W	56.6332081033968	35.3978494491494	9.53764473894488	5.1450704759194
gene-YER180C	87.6466315885903	43.442815233047	162.139960562063	168.072302213367
gene-YER180C-A	48.5427498029115	30.034538926551	44.5090087817428	44.5906107913014
gene-tI(AAU)E2	0	0	0	0
gene-YER181C	9.4388680172328	4.29064841807871	0	0.857511745986566
gene-YER182W	530.599223540158	438.182469696289	168.498390388026	135.486855865877
gene-YER183C	103.153343331187	119.065493601684	257.516407951512	234.958218400319
gene-YER184C	180.012697185797	103.511893086149	66.7635131726142	48.0206577752477
gene-YER185W	14.832506884223	13.9446073587558	9.53764473894488	16.2927231737448
gene-YER186C	22.2487603263344	36.4705115536691	28.6129342168347	29.1553993635433
gene-YER187W	4.04522915024263	5.89964157485823	9.53764473894488	6.00258222190596
gene-YER188W	49.8911595196591	18.7715868290944	12.7168596519265	5.1450704759194
gene-YER188C-A	0.674204858373771	0.536331052259839	0	0.857511745986566
gene-YER189W	0.674204858373771	1.07266210451968	0	0
gene-YER190W	0	0	0	0
gene-YER190C-B	0	0	0	0
gene-YFL068W	0	0.536331052259839	0	0
gene-YFL067W	7.41625344211148	8.04496578389759	0	0
gene-YFL066C	0	0	0	0
gene-YFL065C	0	0	0	0
gene-YFL064C	0.674204858373771	0.536331052259839	3.17921491298163	0
gene-YFL062W	211.02612067099	154.999674103094	47.6882236947244	42.8755872993283
gene-YFL061W	0	0	0	0
gene-YFL060C	0	1.07266210451968	0	0
gene-YFL059W	3.37102429186886	14.4809384110157	0	2.5725352379597
gene-YFL058W	10.1130728756066	5.89964157485823	0	2.5725352379597
gene-YFL056C	2.02261457512131	2.6816552612992	0	2.5725352379597
gene-YFL055W	0	0	0	0
gene-YFL054C	0.674204858373771	0	0	0
gene-YFL053W	0	0	0	0
gene-YFL052W	0	0.536331052259839	0	0
gene-YFL051C	43.1491109359214	39.6884978672281	3.17921491298163	5.1450704759194
gene-YFL050C	163.831780584826	226.868035105912	216.186614082751	186.937560625071
gene-YFL049W	290.582293959095	181.816226716086	251.157978125549	208.375354274736
gene-YFL048C	251.478412173417	193.079178813542	400.581079035685	453.623713626894
gene-YFL047W	29.6650137684459	38.6158357627084	311.5630614722	276.118782207674
gene-YFL046W	161.809166009705	184.497881977385	130.347811432247	160.354696499488
gene-YFL045C	692.408389549863	1674.96187620748	1897.99130305003	2074.3209135415
gene-YFL044C	709.263511009207	567.97458434317	79.4803728245407	60.0258222190596
gene-YFL042C	1130.64154749281	844.185076256987	108.093307041375	85.7511745986566
gene-YFL041W-A	37.0812672105574	32.7161941878502	3.17921491298163	5.1450704759194
gene-YFL041W	548.128549857876	573.874225918028	257.516407951512	185.222537133098
gene-YFL040W	41.1264963608	49.3424568079052	47.6882236947244	47.1631460292611
gene-YFL039C	6987.45915218576	9952.69533678584	2556.08879003723	2768.90542779062
gene-YFL038C	3081.11620276813	2492.86673090373	1236.71460114985	1412.32184563987
gene-YFL037W	846.801302117457	1670.6712277894	454.627732556373	770.903059641923
gene-RUF21	18.8777360344656	62.7507331144012	9.53764473894488	14.5776996817716
gene-YFL036W	324.966741736158	356.660149752793	530.928890467932	413.320661565525
gene-YFL034C-B	25.6197846182033	42.9064841807871	222.545043908714	263.256106017876
gene-YFL034C-A	31.6876283435672	74.0136852118578	2114.17791713278	2319.56927289366
gene-YFL034W	117.98585021541	153.390680946314	314.742276385181	273.546246969715
gene-YFL033C	79.556173288105	78.8406646821964	225.724258821696	238.388265384265
gene-YFL031W	1361.89381391502	1766.67448614391	925.151539677654	990.426066614484
gene-YFL030W	3091.22927564374	2476.24046828368	371.96814481885	349.864792362519
gene-YFL029C	193.496794353272	238.130987203369	44.5090087817428	97.7563390424686
gene-YFL028C	204.958276945626	229.013359314951	244.799548299585	272.688735223728
gene-YFL027C	47.194340086164	89.0309546751333	89.0180175634856	78.8910806307641
gene-YFL026W	55.2847983866492	25.7438905084723	34.9713640427979	30.8704228555164
gene-YFL025C	81.5787878632263	63.8233952189209	146.243885997155	146.634508563703
gene-YFL024C	403.174505307515	274.065167704778	537.287320293895	442.476060929068
gene-YFL023W	236.645905289194	144.273053057897	845.671166853113	631.986156792099
gene-YFL022C	472.617605720014	653.251221652484	1939.32109691879	1658.42771673802
gene-YFL021W	301.369571693076	276.746822966077	778.907653680499	332.714557442788
gene-YFL020C	19.5519408928394	6.97230367937791	9.53764473894488	8.57511745986566
gene-YFL019C	41.1264963608	15.0172694632755	3.17921491298163	2.5725352379597
gene-tP(UGG)F	0	0	0	0
gene-YFL018C	3469.45820119143	3245.33919722429	460.986162382336	617.408457110328
gene-YFL017W-A	68.0946906957509	65.9687194279602	104.914092128394	102.043897772401
gene-YFL017C	146.302454267108	156.608667259873	95.3764473894488	123.481691422066
gene-YFL016C	2288.25128932058	3545.6845864898	518.212030816005	538.517376479564
gene-YFL015C	6.74204858373771	9.11762788841727	15.8960745649081	9.43262920585223
gene-YFL014W	53548.7208763368	20627.8286009657	8345.43914657677	6553.96227457533
gene-YFL013C	736.905910202532	691.330726362933	292.48777199431	276.118782207674
gene-YFL012W	0	0	0	0.857511745986566
gene-YFL011W	7.41625344211148	3.21798631355904	0	0.857511745986566
gene-YFL010W-A	22.9229651847082	27.3528836652518	50.867438607706	33.4429580934761
gene-YFL010C	103.827548189561	168.40795040959	394.222649209722	362.727468552318
gene-YFL009W	264.288304482518	177.525578298007	279.770912342383	265.828641255836
gene-YFL008W	101.804933614439	356.123818700533	25.433719303853	52.3082165051805
gene-YFL007W	1324.81254670446	685.431084788075	416.477153600593	384.165262201982
